algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,2409,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966844694,0.961862412,0.971935639,0.97223838,0.961451007,0.967022564,0.966664894,0.933743717,18911,18911,37822,0.966899025,0.966844694,0.966843729,0.966899025,0.966844694,0.966843729
SGDClassifier,tfidf,2595,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967505685,0.961526415,0.973641916,0.973983396,0.961027973,0.967714819,0.967293823,0.935089846,18911,18911,37822,0.967584165,0.967505685,0.967504321,0.967584165,0.967505685,0.967504321
SGDClassifier,tfidf,2686,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965839987,0.961254516,0.970517545,0.970810639,0.960869335,0.966008945,0.965669342,0.931726017,18911,18911,37822,0.965886031,0.965839987,0.965839143,0.965886031,0.965839987,0.965839143
SGDClassifier,tfidf,2368,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966263022,0.961045752,0.971599722,0.971921104,0.960604939,0.966452834,0.966071049,0.932585756,18911,18911,37822,0.966322737,0.966263022,0.966261941,0.966322737,0.966263022,0.966261941
SGDClassifier,tfidf,2311,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966527418,0.96174177,0.971413305,0.971709587,0.961345249,0.966699984,0.966353054,0.933104954,18911,18911,37822,0.966577537,0.966527418,0.966526519,0.966577537,0.966527418,0.966526519
SGDClassifier,tfidf,2519,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966236582,0.961043715,0.971547759,0.971868225,0.960604939,0.966425661,0.966045361,0.932532317,18911,18911,37822,0.966295737,0.966236582,0.966235511,0.966295737,0.966236582,0.966235511
SGDClassifier,tfidf,2545,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965575591,0.961475968,0.969748706,0.97001745,0.961133732,0.965727823,0.965422,0.931187927,18911,18911,37822,0.965612337,0.965575591,0.965574912,0.965612337,0.965575591,0.965574912
SGDClassifier,tfidf,2351,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966157263,0.961665357,0.970737438,0.971022156,0.96129237,0.966321107,0.965991817,0.93235866,18911,18911,37822,0.966201398,0.966157263,0.966156462,0.966201398,0.966157263,0.966156462
SGDClassifier,tfidf,2284,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966897573,0.961480165,0.972443683,0.972767173,0.961027973,0.967090737,0.966702128,0.933859495,18911,18911,37822,0.966961924,0.966897573,0.966896432,0.966961924,0.966897573,0.966896432
SGDClassifier,tfidf,2266,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965496272,0.963657432,0.967349756,0.967479245,0.963513299,0.965564557,0.965427716,0.930999866,18911,18911,37822,0.965503594,0.965496272,0.965496136,0.965503594,0.965496272,0.965496136
SGDClassifier,tfidf,2340,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.968351753,0.961686822,0.975211933,0.975569774,0.961133732,0.968578554,0.968121654,0.936801125,18911,18911,37822,0.968449377,0.968351753,0.968350104,0.968449377,0.968351753,0.968350104
SGDClassifier,tfidf,2312,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96639522,0.962264151,0.97060079,0.970863519,0.961926921,0.966544708,0.96624439,0.932827689,18911,18911,37822,0.96643247,0.96639522,0.966394549,0.96643247,0.96639522,0.966394549
SGDClassifier,tfidf,2318,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967056211,0.961974999,0.972250441,0.972555655,0.961556766,0.967236392,0.966874036,0.934168929,18911,18911,37822,0.96711272,0.967056211,0.967055214,0.96711272,0.967056211,0.967055214
SGDClassifier,tfidf,2249,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965681349,0.961532414,0.969905555,0.970176088,0.961186611,0.965834913,0.9655264,0.931400333,18911,18911,37822,0.965718985,0.965681349,0.965680656,0.965718985,0.965681349,0.965680656
SGDClassifier,tfidf,2274,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967955158,0.961656842,0.974427706,0.974776585,0.961133732,0.968172269,0.967735065,0.935997428,18911,18911,37822,0.968042274,0.967955158,0.967953667,0.968042274,0.967955158,0.967953667
SGDClassifier,tfidf,2278,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966448099,0.960963629,0.972064647,0.972397018,0.96049918,0.966646516,0.966247307,0.932962235,18911,18911,37822,0.966514138,0.966448099,0.966446912,0.966514138,0.966448099,0.966446912
SGDClassifier,tfidf,2377,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965813548,0.960721757,0.971019142,0.971339432,0.960287663,0.96600142,0.965623588,0.931683996,18911,18911,37822,0.96587045,0.965813548,0.965812504,0.96587045,0.965813548,0.965812504
SGDClassifier,tfidf,2274,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966289461,0.961772099,0.97089608,0.971180794,0.961398128,0.966453548,0.966123761,0.93262355,18911,18911,37822,0.96633409,0.966289461,0.966288655,0.96633409,0.966289461,0.966288655
SGDClassifier,tfidf,2331,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967399926,0.96156658,0.973382605,0.973719,0.961080852,0.967604635,0.967192614,0.934874515,18911,18911,37822,0.967474592,0.967399926,0.967398624,0.967474592,0.967399926,0.967398624
