,strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
,lin_variation,0.91051,0.910399099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,0.9105,0.910380727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c1_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,exp_decay,0.9112125,0.911094727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,0.910658333,0.910532664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,0.910322222,0.910171307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c2_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,exp_decay,0.910417778,0.91030659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,0.91093125,0.910777036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,0.911437037,0.911303779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOP 3,0.911301852,0.911172089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOP 5,0.910712,0.910570581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOP 7,0.909972,0.909852256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,strategy,Accuracy,F1 score (weighted avg.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,weight_voting_hard,0.911383333,0.911287616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,weight_voting_soft,0.910769565,0.910634917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Accuracy,F1 score (weighted avg.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensemble strategy,weight_voting_hard,91.13833333,91.12876162,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,weight_voting_soft,91.07695652,91.06349168,*,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w_strategy,exp_decay,91.09202381,91.07864938,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,91.051,91.0399099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,91.05,91.03807269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1_strategy,exp_decay,91.12125,91.10947269,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,91.06583333,91.05326639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,91.03222222,91.01713073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2_strategy,exp_decay,91.04177778,91.03065901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,91.093125,91.07770356,*,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,91.1437037,91.13037793,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensemble type,TOP 3,91.13018519,91.11720895,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOP 5,91.0712,91.05705806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOP 7,90.9972,90.98522556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
results for the first 2 files ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensemble strategy,weight_voting_hard,0.911383333,0.911287616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,weight_voting_soft,0.910720635,0.910577823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2_strategy,exp_decay,0.910277778,0.910168411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
